Gene	MutSig(Q-value)	# Mut	#	Profiled Samples	Freq	Is Cancer Gene (source: OncoKB)
ROS1		123	70	1220	5.7%	Yes
MEN1		27	25	1220	2.0%	Yes
SSX1		11	11	1220	0.9%	Yes
MAP2K4		51	46	1220	3.8%	Yes
RNF43		162	126	1220	10.3%	Yes
MAP2K1		27	26	1220	2.1%	Yes
MAP2K2		16	16	1220	1.3%	Yes
FBXW7		267	212	1220	17.4%	Yes
MAGI2		80	68	1220	5.6%	Yes
MITF		40	32	1220	2.6%	Yes
EMSY		44	37	1220	3.0%	Yes
FOXP1		34	33	1220	2.7%	Yes
MSH6		84	57	1220	4.7%	Yes
MSH2		45	36	1220	3.0%	Yes
SMO		32	29	1220	2.4%	Yes
KAT6A		78	62	1220	5.1%	Yes
ERG		28	27	1220	2.2%	Yes
BLK		30	29	1220	2.4%	No
NOTCH2		69	53	1220	4.3%	Yes
CSF1R		22	21	1220	1.7%	Yes
NOTCH3		130	93	1220	7.6%	Yes
KMT2D		227	136	1220	11.1%	Yes
CD274		6	6	1220	0.5%	Yes
BLM		56	43	1220	3.5%	Yes
NOTCH1		111	81	1220	6.6%	Yes
CBFB		10	10	1220	0.8%	Yes
KMT2A		124	84	1220	6.9%	Yes
NOTCH4		70	58	1220	4.8%	Yes
CUL3		41	34	1220	2.8%	Yes
KMT2C		257	137	1220	11.2%	Yes
FOXO1		27	25	1220	2.0%	Yes
SOCS1		5	5	1220	0.4%	Yes
BCL2L11		4	4	1220	0.3%	Yes
ABL1		40	40	1220	3.3%	Yes
ABL2		41	34	1220	2.8%	Yes
TNFRSF14		6	6	1220	0.5%	Yes
MCL1		13	13	1220	1.1%	Yes
FANCM		121	71	1220	5.8%	Yes
FUS		23	22	1220	1.8%	Yes
FANCL		29	24	1220	2.0%	Yes
WEE2-AS1		1	1	1220	<0.1%	No
TNK2		62	51	1220	4.2%	No
FANCA		59	53	1220	4.3%	Yes
FANCC		27	23	1220	1.9%	Yes
BMX		12	11	1220	0.9%	No
FANCE		16	15	1220	1.2%	Yes
PALB2		44	38	1220	3.1%	Yes
FANCG		24	22	1220	1.8%	Yes
QKI		28	27	1220	2.2%	Yes
FANCF		8	8	1220	0.7%	Yes
CDK8		31	29	1220	2.4%	Yes
CDK6		13	13	1220	1.1%	Yes
BCL6		35	33	1220	2.7%	Yes
STK24		25	23	1220	1.9%	No
CDK4		9	9	1220	0.7%	Yes
BCL2		1	1	1220	<0.1%	Yes
MDM2		5	4	1220	0.3%	Yes
NF1		124	79	1220	6.5%	Yes
MDM4		15	13	1220	1.1%	Yes
NF2		23	20	1220	1.6%	Yes
LZTR1		50	45	1220	3.7%	Yes
MAP3K13		43	36	1220	3.0%	Yes
MYD88		9	9	1220	0.7%	Yes
BCL2L1		1	1	1220	<0.1%	Yes
NFE2L2		20	17	1220	1.4%	Yes
ALK		99	73	1220	6.0%	Yes
FLT1		80	61	1220	5.0%	Yes
FLT3		40	35	1220	2.9%	Yes
FLT4		103	86	1220	7.0%	Yes
PTEN		104	71	1220	5.8%	Yes
PIK3CD		41	37	1220	3.0%	Yes
PIK3CB		41	33	1220	2.7%	Yes
PIK3CG		81	70	1220	5.7%	Yes
CDC73		43	37	1220	3.0%	Yes
PIK3C2B		55	41	1220	3.4%	Yes
TNFSF13B		16	15	1220	1.2%	No
HSP90AA1		28	25	1220	2.0%	Yes
UGT1A1		11	11	1220	0.9%	No
ATRX		122	71	1220	5.8%	Yes
DNMT3A		48	41	1220	3.4%	Yes
FOXL2		17	15	1220	1.2%	Yes
NRG1		84	74	1220	6.1%	Yes
PIK3CA		293	240	1220	19.7%	Yes
NRG3		75	65	1220	5.3%	No
LCK		19	19	1220	1.6%	Yes
BIRC5		6	6	1220	0.5%	No
TOP1		39	33	1220	2.7%	Yes
MET		47	35	1220	2.9%	Yes
ZNF750		25	25	1220	2.0%	Yes
CEBPA		10	9	1220	0.7%	Yes
SMARCD1		22	17	1220	1.4%	Yes
LRP1		202	127	1220	10.4%	No
ROCK1		79	57	1220	4.7%	No
SRC		24	24	1220	2.0%	Yes
ROCK2		71	47	1220	3.9%	No
U2AF1		7	7	1220	0.6%	Yes
LRP2		283	159	1220	13.0%	No
HDAC9		66	59	1220	4.8%	No
CSK		24	22	1220	1.8%	No
FYN		21	20	1220	1.6%	Yes
NTRK1		40	33	1220	2.7%	Yes
NTRK2		35	30	1220	2.5%	Yes
NTRK3		78	58	1220	4.8%	Yes
TIE1		46	41	1220	3.4%	No
MACC1		29	23	1220	1.9%	No
PTPN11		23	20	1220	1.6%	Yes
MERTK		29	23	1220	1.9%	Yes
MTOR		94	73	1220	6.0%	Yes
TBX3		51	49	1220	4.0%	Yes
RAD52		17	17	1220	1.4%	Yes
ASXL1		104	84	1220	6.9%	Yes
RAD50		71	66	1220	5.4%	Yes
RAD51		9	8	1220	0.7%	Yes
APC		1379	854	1220	70.0%	Yes
PDCD1		18	18	1220	1.5%	Yes
BCOR		70	61	1220	5.0%	Yes
ERRFI1		18	16	1220	1.3%	Yes
SMARCB1		28	27	1220	2.2%	Yes
KEAP1		29	28	1220	2.3%	Yes
IKZF1		33	31	1220	2.5%	Yes
CRKL		4	4	1220	0.3%	Yes
SOX2		10	10	1220	0.8%	Yes
PPP2R1A		35	30	1220	2.5%	Yes
ADGRA2		76	56	1220	4.6%	Yes
CHEK2		26	25	1220	2.0%	Yes
CHEK1		26	23	1220	1.9%	Yes
CCN6		20	17	1220	1.4%	Yes
KDR		91	58	1220	4.8%	Yes
TNFSF11		12	12	1220	1.0%	No
SOX9		182	157	1220	12.9%	Yes
EPHB1		83	65	1220	5.3%	Yes
PDK1		13	13	1220	1.1%	Yes
EPHA5		124	98	1220	8.0%	Yes
EPHA7		103	73	1220	6.0%	Yes
RECQL		36	31	1220	2.5%	Yes
HNF1A		38	32	1220	2.6%	Yes
RUNX1		33	30	1220	2.5%	Yes
INPP4B		52	40	1220	3.3%	Yes
KEL		50	45	1220	3.7%	Yes
BTK		17	17	1220	1.4%	Yes
SIK1		6	5	1220	0.4%	No
BCORL1		71	59	1220	4.8%	Yes
TP53		958	904	1220	74.1%	Yes
CFTR		86	69	1220	5.7%	No
EPHA3		81	66	1220	5.4%	Yes
EPHA2		62	53	1220	4.3%	No
PIK3R2		39	35	1220	2.9%	Yes
MST1R		45	41	1220	3.4%	Yes
PIK3R1		88	71	1220	5.8%	Yes
ZBTB2		17	17	1220	1.4%	No
CD79B		6	6	1220	0.5%	Yes
CD79A		11	11	1220	0.9%	Yes
BRIP1		51	40	1220	3.3%	Yes
ZNF703		24	23	1220	1.9%	Yes
RBM10		59	57	1220	4.7%	Yes
YES1		25	22	1220	1.8%	Yes
XRCC2		8	7	1220	0.6%	Yes
XRCC3		9	9	1220	0.7%	No
IGF2		18	17	1220	1.4%	Yes
PTK6		18	17	1220	1.4%	Yes
PTK2		36	31	1220	2.5%	No
SMARCA4		113	86	1220	7.0%	Yes
STAG2		41	28	1220	2.3%	Yes
FUBP1		37	32	1220	2.6%	Yes
ATM		211	131	1220	10.7%	Yes
BAP1		34	31	1220	2.5%	Yes
ATR		104	68	1220	5.6%	Yes
DDR1		36	34	1220	2.8%	Yes
TOP2A		60	46	1220	3.8%	Yes
FEN1		11	11	1220	0.9%	No
BRCA1		65	47	1220	3.9%	Yes
BRCA2		163	95	1220	7.8%	Yes
RPTOR		56	42	1220	3.4%	Yes
XPO1		46	39	1220	3.2%	Yes
SUFU		20	19	1220	1.6%	Yes
RAC1		8	7	1220	0.6%	Yes
HRAS		9	9	1220	0.7%	Yes
H3-3A		6	6	1220	0.5%	Yes
HTATIP2		13	13	1220	1.1%	Yes
NCOA2		60	52	1220	4.3%	Yes
PARP3		14	14	1220	1.1%	Yes
PBRM1		134	84	1220	6.9%	Yes
PARP4		52	46	1220	3.8%	No
PARP1		32	27	1220	2.2%	Yes
SYK		19	19	1220	1.6%	Yes
PARP2		21	18	1220	1.5%	Yes
TFE3		35	31	1220	2.5%	Yes
TYK2		49	46	1220	3.8%	Yes
PDCD1LG2		10	10	1220	0.8%	Yes
RHOA		10	10	1220	0.8%	Yes
RAD51B		11	10	1220	0.8%	Yes
HCK		28	27	1220	2.2%	No
RAD51D		15	13	1220	1.1%	Yes
RAD51C		13	13	1220	1.1%	Yes
KIT		45	38	1220	3.1%	Yes
DDR2		42	35	1220	2.9%	Yes
PRKN		3	3	1220	0.2%	Yes
AMER1		118	108	1220	8.9%	Yes
DOT1L		63	47	1220	3.9%	Yes
XIAP		15	13	1220	1.1%	Yes
TMPRSS2		21	20	1220	1.6%	Yes
CXCR4		22	22	1220	1.8%	Yes
RELA		15	15	1220	1.2%	No
CYP17A1		21	18	1220	1.5%	Yes
RELB		32	30	1220	2.5%	No
RAD54B		35	22	1220	1.8%	No
RXRA		22	20	1220	1.6%	Yes
CTNNA1		41	32	1220	2.6%	Yes
RAD54L		22	22	1220	1.8%	Yes
PAK3		33	28	1220	2.3%	Yes
MAP4K5		31	30	1220	2.5%	No
RANBP2		112	70	1220	5.7%	Yes
NPM1		12	10	1220	0.8%	Yes
MAP3K1		78	62	1220	5.1%	Yes
MLH1		58	52	1220	4.3%	Yes
VEGFA		9	9	1220	0.7%	Yes
AXL		56	48	1220	3.9%	Yes
KLHL6		29	27	1220	2.2%	Yes
FAS		17	15	1220	1.2%	Yes
CTNNB1		96	83	1220	6.8%	Yes
NEK11		31	24	1220	2.0%	No
MPL		15	14	1220	1.1%	Yes
PRDM1		32	32	1220	2.6%	Yes
IGF1R		59	49	1220	4.0%	Yes
CCND3		9	9	1220	0.7%	Yes
CCND2		7	7	1220	0.6%	Yes
CCND1		4	3	1220	0.2%	Yes
EP300		94	76	1220	6.2%	Yes
ARID2		80	61	1220	5.0%	Yes
LMO1		7	7	1220	0.6%	Yes
PDGFRB		42	38	1220	3.1%	Yes
PDGFRA		53	38	1220	3.1%	Yes
SPINK1		7	6	1220	0.5%	No
HGF		45	41	1220	3.4%	Yes
TSC2		80	57	1220	4.7%	Yes
SDHC		9	9	1220	0.7%	Yes
TSC1		59	46	1220	3.8%	Yes
SDHD		9	8	1220	0.7%	Yes
SDHA		25	23	1220	1.9%	Yes
SDHB		5	5	1220	0.4%	Yes
MYCL		17	16	1220	1.3%	Yes
MYCN		13	13	1220	1.1%	Yes
CCNE1		8	8	1220	0.7%	Yes
FANCD2		41	31	1220	2.5%	Yes
RAF1		26	26	1220	2.1%	Yes
CARD11		83	72	1220	5.9%	Yes
SPTA1		227	152	1220	12.5%	No
CAMTA1		71	62	1220	5.1%	Yes
FGF23		13	12	1220	1.0%	Yes
SMAD2		72	62	1220	5.1%	Yes
SMAD4		270	252	1220	20.7%	Yes
SMAD3		56	53	1220	4.3%	Yes
IDH1		17	17	1220	1.4%	Yes
PTCH1		85	68	1220	5.6%	Yes
IDH2		17	16	1220	1.3%	Yes
INHBA		25	21	1220	1.7%	Yes
ESR1		53	48	1220	3.9%	Yes
LRP1B		448	225	1220	18.4%	Yes
NFKBIA		5	5	1220	0.4%	Yes
FGF14		29	27	1220	2.2%	Yes
NR4A3		41	33	1220	2.7%	Yes
GNAQ		22	20	1220	1.6%	Yes
FGF19		12	11	1220	0.9%	Yes
FEV		8	8	1220	0.7%	Yes
GNAS		30	29	1220	2.4%	Yes
FGFR4		54	43	1220	3.5%	Yes
IL7R		35	32	1220	2.6%	Yes
DPYD-AS1		1	1	1220	<0.1%	No
FGF12		34	33	1220	2.7%	Yes
FGFR3		32	27	1220	2.2%	Yes
FGFR2		43	37	1220	3.0%	Yes
BMPR1A		43	38	1220	3.1%	Yes
FGF10		15	15	1220	1.2%	Yes
FGFR1		44	39	1220	3.2%	Yes
KDM5A		66	48	1220	3.9%	Yes
GSK3B		20	17	1220	1.4%	Yes
KDM5B		79	62	1220	5.1%	No
KDM5C		55	50	1220	4.1%	Yes
TNFAIP3		25	23	1220	1.9%	Yes
CHD4		117	83	1220	6.8%	Yes
CHD2		69	49	1220	4.0%	Yes
PKD2		34	26	1220	2.1%	No
GRM3		66	57	1220	4.7%	Yes
POLB		7	7	1220	0.6%	No
FLCN		44	38	1220	3.1%	Yes
POLE		114	75	1220	6.1%	Yes
KDM6A		37	31	1220	2.5%	Yes
RHBDF2		30	26	1220	2.1%	No
AXIN1		43	38	1220	3.1%	Yes
ETV1		34	33	1220	2.7%	Yes
AXIN2		92	80	1220	6.6%	Yes
ARID1A		196	151	1220	12.4%	Yes
ETV4		15	15	1220	1.2%	Yes
TENT5C		12	11	1220	0.9%	Yes
ARID1B		94	75	1220	6.1%	Yes
ETV5		28	27	1220	2.2%	Yes
TGFBR1		35	28	1220	2.3%	Yes
ETV6		23	22	1220	1.8%	Yes
TGFBR2		130	104	1220	8.5%	Yes
FGR		19	18	1220	1.5%	No
IRF4		24	20	1220	1.6%	Yes
IRF2		31	26	1220	2.1%	Yes
MS4A1		24	23	1220	1.9%	Yes
PLA2G1B		7	7	1220	0.6%	No
ACVR1B		79	54	1220	4.4%	Yes
CBL		35	30	1220	2.5%	Yes
AURKB		11	10	1220	0.8%	Yes
AURKA		17	16	1220	1.3%	Yes
GNA13		15	14	1220	1.1%	Yes
ERBB3		81	76	1220	6.2%	Yes
ERBB4		111	87	1220	7.1%	Yes
GNA11		18	17	1220	1.4%	Yes
POLD1		73	58	1220	4.8%	Yes
ERBB2		83	72	1220	5.9%	Yes
VHL		9	9	1220	0.7%	Yes
SLIT2		100	72	1220	5.9%	Yes
MUTYH		18	17	1220	1.4%	Yes
SPEN		122	85	1220	7.0%	Yes
TCF7L2		227	197	1220	16.1%	Yes
EGF		53	36	1220	3.0%	No
HSD3B1		9	9	1220	0.7%	Yes
LIMK1		18	17	1220	1.4%	No
ACVR2A		169	137	1220	11.2%	Yes
TSHR		68	56	1220	4.6%	Yes
WEE1		25	19	1220	1.6%	No
WEE2		29	24	1220	2.0%	No
ERCC1		18	17	1220	1.4%	Yes
KRAS		603	592	1220	48.5%	Yes
TEK		54	38	1220	3.1%	Yes
TAF1		63	50	1220	4.1%	Yes
