Gene	MutSig(Q-value)	# Mut	#	Profiled Samples	Freq	Is Cancer Gene (source: OncoKB)
SLF2		1	1	134	0.7%	No
MBD1		2	2	134	1.5%	No
KCNB2		1	1	134	0.7%	No
ATAD2		1	1	134	0.7%	No
ZNF77		1	1	134	0.7%	No
SNX21		1	1	134	0.7%	No
SNX20		1	1	134	0.7%	No
DCBLD1		1	1	134	0.7%	No
TARBP1		1	1	134	0.7%	No
DCBLD2		1	1	134	0.7%	No
SKI		1	1	134	0.7%	No
ZNF70		1	1	134	0.7%	No
SNX17		1	1	134	0.7%	No
CCDC8		2	2	134	1.5%	No
PWWP3B		1	1	134	0.7%	No
PKN2		1	1	134	0.7%	No
PKN1		1	1	134	0.7%	No
KCNG1		1	1	134	0.7%	No
MTCH1		1	1	134	0.7%	No
GOLIM4		2	1	134	0.7%	No
IL1RAP		1	1	134	0.7%	No
FADS2		1	1	134	0.7%	No
FNTA		2	1	134	0.7%	No
MYBPHL		1	1	134	0.7%	No
POTEJ		1	1	134	0.7%	No
TNFRSF8		1	1	134	0.7%	No
POTEE		1	1	134	0.7%	No
KMT5B		1	1	134	0.7%	No
FADS1		1	1	134	0.7%	No
MAP3K4		1	1	134	0.7%	No
KIR3DX1		1	1	134	0.7%	No
KCNH1		1	1	134	0.7%	No
PIAS4		1	1	134	0.7%	No
PIAS3		1	1	134	0.7%	No
IFNA14		1	1	134	0.7%	No
UGT2B11		1	1	134	0.7%	No
KCNH5		2	2	134	1.5%	No
KMT5C		1	1	134	0.7%	No
STX7		1	1	134	0.7%	No
UGT2B17		1	1	134	0.7%	No
ATP11C		1	1	134	0.7%	No
ATP11B		1	1	134	0.7%	No
ATP11A		1	1	134	0.7%	No
SRCIN1		1	1	134	0.7%	No
MSH6		2	2	134	1.5%	Yes
LENG1		1	1	134	0.7%	No
JAML		1	1	134	0.7%	No
LGSN		3	3	134	2.2%	No
PKP4		1	1	134	0.7%	No
PKP3		1	1	134	0.7%	No
SRSF7		1	1	134	0.7%	No
GRIA2		1	1	134	0.7%	No
KMT2D		3	1	134	0.7%	Yes
BLM		1	1	134	0.7%	Yes
KCNE1		1	1	134	0.7%	No
KMT2A		1	1	134	0.7%	Yes
KMT2C		3	2	134	1.5%	Yes
PKMYT1		1	1	134	0.7%	No
FBXO41		1	1	134	0.7%	No
FBXO40		1	1	134	0.7%	No
LOXHD1		3	3	134	2.2%	No
AMDHD1		1	1	134	0.7%	No
KRTAP4-4		1	1	134	0.7%	No
ZKSCAN2		2	1	134	0.7%	No
GRIA3		1	1	134	0.7%	No
GRIA4		1	1	134	0.7%	No
NEK9		1	1	134	0.7%	No
HTR1D		1	1	134	0.7%	No
HTR1A		1	1	134	0.7%	No
FBXO36		1	1	134	0.7%	No
G6PC1		1	1	134	0.7%	No
G6PC2		1	1	134	0.7%	No
BFSP1		2	2	134	1.5%	No
SON		1	1	134	0.7%	No
SP3		1	1	134	0.7%	No
SP6		1	1	134	0.7%	No
SP5		1	1	134	0.7%	No
OR7E24		1	1	134	0.7%	No
KCNK6		1	1	134	0.7%	No
ONECUT2		1	1	134	0.7%	Yes
MTCL2		1	1	134	0.7%	No
PTEN		8	8	134	6.0%	Yes
DYSF		2	2	134	1.5%	No
HTR2A		1	1	134	0.7%	No
MSLN		1	1	134	0.7%	No
BMP15		1	1	134	0.7%	No
UNC80		2	1	134	0.7%	No
KIAA1549		3	3	134	2.2%	No
ARL5C		1	1	134	0.7%	No
PTER		1	1	134	0.7%	No
OR56B1		1	1	134	0.7%	No
NEO1		1	1	134	0.7%	No
NKX3-2		1	1	134	0.7%	No
BCAS3		1	1	134	0.7%	No
UNC45B		1	1	134	0.7%	No
TRIM62		1	1	134	0.7%	No
CERS6		1	1	134	0.7%	No
VPS13D		1	1	134	0.7%	No
VPS13A		1	1	134	0.7%	No
MSL3		1	1	134	0.7%	No
ARFGAP1		1	1	134	0.7%	No
ADAMTS20		1	1	134	0.7%	No
ARFGAP2		1	1	134	0.7%	No
TRIM58		2	2	134	1.5%	No
ETF1		1	1	134	0.7%	No
TRIM50		1	1	134	0.7%	No
PRKAA1		1	1	134	0.7%	No
HM13		1	1	134	0.7%	No
ATP10D		1	1	134	0.7%	No
ATP10B		1	1	134	0.7%	No
ATP10A		2	1	134	0.7%	No
MLLT3		1	1	134	0.7%	Yes
SRL		1	1	134	0.7%	No
AWAT2		1	1	134	0.7%	No
BSND		2	2	134	1.5%	No
TRIM42		2	1	134	0.7%	No
ZNF862		1	1	134	0.7%	No
E2F7		1	1	134	0.7%	No
NOP56		1	1	134	0.7%	No
KCNJ8		1	1	134	0.7%	No
GPKOW		1	1	134	0.7%	No
GZMB		1	1	134	0.7%	No
HTR5A		1	1	134	0.7%	No
SORL1		4	1	134	0.7%	No
DBNDD2		1	1	134	0.7%	No
UROC1		1	1	134	0.7%	No
KCNK1		1	1	134	0.7%	No
BCAR1		1	1	134	0.7%	No
TRIM33		1	1	134	0.7%	Yes
UNC79		2	2	134	1.5%	No
THSD7B		3	3	134	2.2%	No
RCBTB2		2	2	134	1.5%	No
TRIM29		1	1	134	0.7%	No
ANPEP		1	1	134	0.7%	No
PEG10		1	1	134	0.7%	No
TOPAZ1		1	1	134	0.7%	No
KDR		2	2	134	1.5%	Yes
TRIM24		1	1	134	0.7%	Yes
FBXO4		1	1	134	0.7%	No
TRIM25		1	1	134	0.7%	No
BSN		1	1	134	0.7%	No
TP63		1	1	134	0.7%	Yes
FBXO9		1	1	134	0.7%	No
BSX		1	1	134	0.7%	No
BTD		1	1	134	0.7%	No
KEL		2	2	134	1.5%	Yes
MT1A		1	1	134	0.7%	No
SOAT1		1	1	134	0.7%	No
KCNQ1		2	2	134	1.5%	No
KCNQ4		1	1	134	0.7%	No
TP53		22	18	134	13.4%	Yes
TRIM10		3	3	134	2.2%	No
CES2		1	1	134	0.7%	No
CERKL		1	1	134	0.7%	No
MYCBP2		1	1	134	0.7%	No
ZBTB1		1	1	134	0.7%	No
CWF19L2		2	2	134	1.5%	No
TGFA		1	1	134	0.7%	No
NEU2		1	1	134	0.7%	No
PKHD1		4	3	134	2.2%	No
HLTF		1	1	134	0.7%	No
KCNN2		1	1	134	0.7%	No
H3C3		1	1	134	0.7%	Yes
KCNN3		1	1	134	0.7%	No
APOB		4	4	134	3.0%	No
PCK1		1	1	134	0.7%	No
B4GALNT2		1	1	134	0.7%	No
H3C7		1	1	134	0.7%	Yes
BBS2		1	1	134	0.7%	No
NTNG2		2	2	134	1.5%	No
YES1		1	1	134	0.7%	Yes
SLC10A2		1	1	134	0.7%	No
IL36G		1	1	134	0.7%	No
NBEAL1		2	1	134	0.7%	No
NBEAL2		1	1	134	0.7%	No
FER1L6		4	4	134	3.0%	No
PTK2		1	1	134	0.7%	No
MED13L		1	1	134	0.7%	No
BST1		1	1	134	0.7%	No
MSRA		1	1	134	0.7%	No
SPMIP6		1	1	134	0.7%	No
NDUFAF6		2	2	134	1.5%	No
FAM30A		1	1	134	0.7%	No
OR4D11		1	1	134	0.7%	No
FBXL5		1	1	134	0.7%	No
FBXL7		1	1	134	0.7%	No
LDHAL6A		1	1	134	0.7%	No
ECM1		1	1	134	0.7%	No
GRIK5		1	1	134	0.7%	No
GRIK3		1	1	134	0.7%	No
GRIK1		2	2	134	1.5%	No
C8B		1	1	134	0.7%	No
MTRNR2L1		1	1	134	0.7%	No
DMBX1		1	1	134	0.7%	No
PPP3CB		1	1	134	0.7%	No
PCLO		5	5	134	3.7%	Yes
KCNT1		1	1	134	0.7%	No
CNTRL		2	1	134	0.7%	Yes
FCER1A		1	1	134	0.7%	No
BBS7		1	1	134	0.7%	No
MRPS27		1	1	134	0.7%	No
PRPF40B		2	2	134	1.5%	No
GAB3		2	1	134	0.7%	No
SYP		2	2	134	1.5%	No
TFB2M		1	1	134	0.7%	No
CTTNBP2NL		1	1	134	0.7%	No
CNKSR2		1	1	134	0.7%	No
KIN		1	1	134	0.7%	No
ARHGEF9		1	1	134	0.7%	No
KCNU1		1	1	134	0.7%	No
ARHGEF4		3	2	134	1.5%	No
ARHGEF1		1	1	134	0.7%	No
FAM193B		1	1	134	0.7%	No
MICU3		1	1	134	0.7%	No
ARHGEF5		2	1	134	0.7%	No
PCNA		1	1	134	0.7%	No
SLX4		2	1	134	0.7%	Yes
FHIP1A		1	1	134	0.7%	No
FHIP1B		1	1	134	0.7%	No
PCNT		3	1	134	0.7%	No
DYNC1I1		1	1	134	0.7%	No
DYNC1H1		1	1	134	0.7%	No
MAP3K1		3	2	134	1.5%	Yes
SPRYD4		1	1	134	0.7%	No
TMEM176A		1	1	134	0.7%	No
CFAP157		1	1	134	0.7%	No
CYP8B1		1	1	134	0.7%	No
PEX14		1	1	134	0.7%	No
KLHL9		1	1	134	0.7%	No
RP1L1		1	1	134	0.7%	No
PDCL2		1	1	134	0.7%	No
SEMG2		1	1	134	0.7%	No
KCNS3		1	1	134	0.7%	No
SGSM3		1	1	134	0.7%	No
SEMG1		1	1	134	0.7%	No
SGSM2		1	1	134	0.7%	No
KLHL8		1	1	134	0.7%	No
CFAP161		1	1	134	0.7%	No
CACHD1		1	1	134	0.7%	No
NEK10		1	1	134	0.7%	No
TACC1		1	1	134	0.7%	No
TACC2		1	1	134	0.7%	No
IL18R1		1	1	134	0.7%	No
OR1C1		1	1	134	0.7%	No
PRDM9		1	1	134	0.7%	No
NUP188		1	1	134	0.7%	No
DENND5B		1	1	134	0.7%	No
PRDM2		1	1	134	0.7%	No
PRDM1		2	1	134	0.7%	Yes
CELSR1		1	1	134	0.7%	No
CELSR2		1	1	134	0.7%	No
IGF1R		1	1	134	0.7%	Yes
TGM1		1	1	134	0.7%	No
GRIP1		1	1	134	0.7%	No
ZNF81		1	1	134	0.7%	No
ENPP2		1	1	134	0.7%	No
IGFLR1		1	1	134	0.7%	No
RAG2		1	1	134	0.7%	No
TGM5		1	1	134	0.7%	No
TGM4		1	1	134	0.7%	No
ENPP5		1	1	134	0.7%	No
TGM3		1	1	134	0.7%	No
FBXW11		1	1	134	0.7%	No
RADX		1	1	134	0.7%	No
TMOD3		1	1	134	0.7%	No
SPINK5		1	1	134	0.7%	No
ACOT11		1	1	134	0.7%	No
ADAM11		1	1	134	0.7%	No
TTC7A		1	1	134	0.7%	No
DHDDS		1	1	134	0.7%	No
SLFN12		1	1	134	0.7%	No
SLFN11		1	1	134	0.7%	Yes
DNAJB11		1	1	134	0.7%	No
CARD14		1	1	134	0.7%	No
CARD11		1	1	134	0.7%	Yes
OR1A1		1	1	134	0.7%	No
DIPK1B		2	2	134	1.5%	No
HTRA4		1	1	134	0.7%	No
PLD4		1	1	134	0.7%	No
GLYAT		1	1	134	0.7%	No
NUP160		1	1	134	0.7%	No
RAI1		1	1	134	0.7%	No
KCNV1		1	1	134	0.7%	No
GRK3		1	1	134	0.7%	No
GRK6		1	1	134	0.7%	No
NUP155		3	1	134	0.7%	No
CNTN6		1	1	134	0.7%	No
AP4B1		1	1	134	0.7%	No
IGF2R		3	2	134	1.5%	No
BSPRY		1	1	134	0.7%	No
SDK1		1	1	134	0.7%	No
FGF14		1	1	134	0.7%	Yes
MKRN1		3	2	134	1.5%	No
CNTN2		1	1	134	0.7%	No
MKRN3		1	1	134	0.7%	No
UBA1		1	1	134	0.7%	Yes
SDK2		1	1	134	0.7%	No
TNFAIP8		1	1	134	0.7%	No
PODXL2		1	1	134	0.7%	No
TTC22		1	1	134	0.7%	No
TNFAIP3		1	1	134	0.7%	Yes
USE1		1	1	134	0.7%	No
MYSM1		3	3	134	2.2%	No
GRM1		3	3	134	2.2%	No
GRM3		2	1	134	0.7%	Yes
ACOXL		2	2	134	1.5%	No
CYP26B1		2	2	134	1.5%	No
GRM6		3	3	134	2.2%	No
GRM8		1	1	134	0.7%	No
QRFPR		1	1	134	0.7%	No
MYBL1		1	1	134	0.7%	Yes
SUN3		1	1	134	0.7%	No
TBP		1	1	134	0.7%	No
DIPK2B		1	1	134	0.7%	No
NUP133		1	1	134	0.7%	No
OR1F1		1	1	134	0.7%	No
CAD		1	1	134	0.7%	Yes
ATP6AP2		1	1	134	0.7%	No
SHROOM2		1	1	134	0.7%	No
HUNK		2	2	134	1.5%	No
SHROOM3		2	1	134	0.7%	No
ETV6		1	1	134	0.7%	Yes
ELF1		1	1	134	0.7%	No
CFAP100		1	1	134	0.7%	No
SPATA31D1		1	1	134	0.7%	No
ZMYND10		2	1	134	0.7%	No
SHANK2		1	1	134	0.7%	No
PLEC		3	1	134	0.7%	No
PSMB11		1	1	134	0.7%	No
SFSWAP		1	1	134	0.7%	No
CBL		1	1	134	0.7%	Yes
POLD3		1	1	134	0.7%	No
CAND2		1	1	134	0.7%	No
IL1RL1		1	1	134	0.7%	No
POLD4		1	1	134	0.7%	No
IL1RL2		1	1	134	0.7%	No
NWD1		2	1	134	0.7%	No
SV2C		1	1	134	0.7%	No
CYTH4		1	1	134	0.7%	No
CAND1		1	1	134	0.7%	No
CBS		1	1	134	0.7%	No
MVB12B		1	1	134	0.7%	No
PTK2B		1	1	134	0.7%	No
SLIT3		1	1	134	0.7%	Yes
SLIT2		3	3	134	2.2%	Yes
PRPS1L1		1	1	134	0.7%	No
MTA3		1	1	134	0.7%	No
CLVS1		1	1	134	0.7%	No
OR1D2		1	1	134	0.7%	No
TTC13		1	1	134	0.7%	No
BNIP5		1	1	134	0.7%	No
SUOX		2	1	134	0.7%	No
USF3		1	1	134	0.7%	No
CFC1		1	1	134	0.7%	No
TTC16		1	1	134	0.7%	No
TSPO2		1	1	134	0.7%	No
NOPCHAP1		1	1	134	0.7%	No
CD6		1	1	134	0.7%	No
TNIP1		2	2	134	1.5%	No
ERCC4		4	3	134	2.2%	Yes
COL7A1		2	2	134	1.5%	No
ERCC1		2	2	134	1.5%	Yes
CD7		2	2	134	1.5%	No
ERCC5		1	1	134	0.7%	Yes
IPO11		1	1	134	0.7%	No
CLEC10A		1	1	134	0.7%	No
FRMPD1		1	1	134	0.7%	No
MRGPRF		1	1	134	0.7%	No
SMC5		1	1	134	0.7%	No
SLCO6A1		3	3	134	2.2%	No
GRPR		1	1	134	0.7%	No
SLC4A3		1	1	134	0.7%	No
SLC4A5		1	1	134	0.7%	No
WDR87		2	2	134	1.5%	No
SMC2		3	1	134	0.7%	No
MTBP		1	1	134	0.7%	No
GJA1		1	1	134	0.7%	No
CNST		1	1	134	0.7%	No
EVA1A		1	1	134	0.7%	No
GJA5		1	1	134	0.7%	No
WDR90		1	1	134	0.7%	Yes
HOMER3		1	1	134	0.7%	No
PRKCG		2	1	134	0.7%	No
NUP214		3	2	134	1.5%	Yes
RSPH6A		1	1	134	0.7%	No
NUP210		1	1	134	0.7%	No
TAAR8		1	1	134	0.7%	No
DNAAF1		2	2	134	1.5%	No
PRKCD		1	1	134	0.7%	No
WDR75		1	1	134	0.7%	No
DNAAF5		1	1	134	0.7%	No
HCFC2		1	1	134	0.7%	No
BCAN		2	1	134	0.7%	No
DEPDC1B		1	1	134	0.7%	No
ADCY9		2	2	134	1.5%	No
DAAM2		1	1	134	0.7%	No
PRKD3		1	1	134	0.7%	No
WDR82		1	1	134	0.7%	No
HECW2		1	1	134	0.7%	No
HMBS		1	1	134	0.7%	No
PRKCQ		1	1	134	0.7%	No
NUP98		1	1	134	0.7%	Yes
TARS1		1	1	134	0.7%	No
VPS28		1	1	134	0.7%	No
FREM2		1	1	134	0.7%	No
FREM3		4	4	134	3.0%	No
CFD		1	1	134	0.7%	No
NUP205		1	1	134	0.7%	No
PRKDC		1	1	134	0.7%	Yes
CFI		1	1	134	0.7%	No
PRDM15		1	1	134	0.7%	No
WDR64		1	1	134	0.7%	No
AKAP17A		1	1	134	0.7%	No
PRDM10		1	1	134	0.7%	No
MTDH		1	1	134	0.7%	No
RRP7A		1	1	134	0.7%	No
PLAC9		1	1	134	0.7%	No
ZSCAN10		1	1	134	0.7%	No
ST3GAL5		1	1	134	0.7%	No
WDR59		1	1	134	0.7%	No
HOMER1		1	1	134	0.7%	No
HOMER2		2	2	134	1.5%	No
POU6F2		1	1	134	0.7%	No
POU6F1		1	1	134	0.7%	No
WDR55		1	1	134	0.7%	No
XKR7		1	1	134	0.7%	No
GTF2IRD1		1	1	134	0.7%	No
CDKN1C		1	1	134	0.7%	Yes
SETD4		1	1	134	0.7%	Yes
WDR47		1	1	134	0.7%	No
SMG1		1	1	134	0.7%	Yes
SETD2		3	3	134	2.2%	Yes
BTG1		1	1	134	0.7%	Yes
CHM		1	1	134	0.7%	No
SMG7		1	1	134	0.7%	No
LYST		1	1	134	0.7%	No
ADAMTSL4		2	1	134	0.7%	No
ADAMTSL3		1	1	134	0.7%	No
DENND11		1	1	134	0.7%	No
PHF24		1	1	134	0.7%	No
CIC		13	10	134	7.5%	Yes
EDARADD		1	1	134	0.7%	No
EXOC7		1	1	134	0.7%	No
PLLP		1	1	134	0.7%	No
ZSCAN5B		1	1	134	0.7%	No
WDR35		1	1	134	0.7%	No
CDYL2		1	1	134	0.7%	No
WDR33		2	2	134	1.5%	No
GJD3		1	1	134	0.7%	No
MTF1		1	1	134	0.7%	No
RARA		1	1	134	0.7%	Yes
ANGPTL5		1	1	134	0.7%	No
ANGPTL4		1	1	134	0.7%	No
GART		1	1	134	0.7%	No
ANGPTL1		2	2	134	1.5%	No
WDR27		1	1	134	0.7%	No
NFIX		2	2	134	1.5%	No
AP5Z1		1	1	134	0.7%	No
DCAF12L2		1	1	134	0.7%	No
PRUNE2		1	1	134	0.7%	No
ADCY4		1	1	134	0.7%	No
WDR20		1	1	134	0.7%	No
ADCY2		1	1	134	0.7%	No
ADCY1		3	3	134	2.2%	No
ADCY8		1	1	134	0.7%	No
ADCY7		1	1	134	0.7%	No
WDR24		1	1	134	0.7%	No
FGD1		1	1	134	0.7%	No
FGD3		2	1	134	0.7%	No
FGD5		1	1	134	0.7%	No
APOL6		1	1	134	0.7%	No
SLC17A9		1	1	134	0.7%	No
UBN2		1	1	134	0.7%	No
ASPDH		1	1	134	0.7%	No
SLC17A7		2	2	134	1.5%	No
MBNL3		1	1	134	0.7%	No
ZIM2		1	1	134	0.7%	No
APOL2		1	1	134	0.7%	No
ZIM3		1	1	134	0.7%	No
BCHE		2	2	134	1.5%	No
WDR17		1	1	134	0.7%	No
PCGF6		1	1	134	0.7%	No
CDKN2C		1	1	134	0.7%	Yes
CDKN2A		1	1	134	0.7%	Yes
TPK1		1	1	134	0.7%	No
KIDINS220		1	1	134	0.7%	No
IL10RA		1	1	134	0.7%	No
PCGF2		1	1	134	0.7%	No
G0S2		1	1	134	0.7%	No
ELP3		1	1	134	0.7%	No
SNCAIP		1	1	134	0.7%	Yes
HIPK2		1	1	134	0.7%	No
RFLNA		1	1	134	0.7%	No
GATM		2	2	134	1.5%	No
PCYOX1L		1	1	134	0.7%	No
COQ8B		1	1	134	0.7%	No
TMEM229A		1	1	134	0.7%	No
MROH2A		2	2	134	1.5%	No
MRE11		1	1	134	0.7%	Yes
POGLUT1		1	1	134	0.7%	No
MROH2B		5	5	134	3.7%	No
TNC		1	1	134	0.7%	No
IPO7		1	1	134	0.7%	No
LCLAT1		1	1	134	0.7%	No
THG1L		1	1	134	0.7%	No
EDC3		1	1	134	0.7%	No
PPP1CB		1	1	134	0.7%	Yes
RIMS2		3	3	134	2.2%	No
PODNL1		1	1	134	0.7%	No
TNN		1	1	134	0.7%	No
LARGE1		1	1	134	0.7%	No
LARGE2		1	1	134	0.7%	No
KCMF1		1	1	134	0.7%	No
RALGAPA2		1	1	134	0.7%	No
DYRK1B		1	1	134	0.7%	No
CHD1L		1	1	134	0.7%	No
FAM91A1		1	1	134	0.7%	No
OBSCN		11	9	134	6.7%	No
FKBP8		1	1	134	0.7%	No
PPEF1		1	1	134	0.7%	No
OR13C2		1	1	134	0.7%	No
FKBP6		1	1	134	0.7%	No
IFNAR1		1	1	134	0.7%	Yes
ZNF792		1	1	134	0.7%	No
UBR4		1	1	134	0.7%	No
GLT8D2		1	1	134	0.7%	No
KNG1		1	1	134	0.7%	No
MTM1		1	1	134	0.7%	No
ORC5		1	1	134	0.7%	No
ORC4		2	1	134	0.7%	No
TPO		1	1	134	0.7%	No
TPR		1	1	134	0.7%	Yes
MAP3K21		1	1	134	0.7%	Yes
DRD1		1	1	134	0.7%	No
CD300LF		1	1	134	0.7%	No
CD300LG		1	1	134	0.7%	No
ZNF783		1	1	134	0.7%	No
LINC02694		1	1	134	0.7%	No
UVRAG		2	2	134	1.5%	No
FANCM		5	3	134	2.2%	Yes
FANCC		1	1	134	0.7%	Yes
PXDNL		1	1	134	0.7%	No
FANCB		1	1	134	0.7%	No
SYNJ2		1	1	134	0.7%	No
OTOL1		1	1	134	0.7%	No
BCL6		1	1	134	0.7%	Yes
SYNJ1		1	1	134	0.7%	No
LHX2		1	1	134	0.7%	No
CPD		1	1	134	0.7%	No
MAP3K19		1	1	134	0.7%	No
BCL3		1	1	134	0.7%	Yes
BCL2		1	1	134	0.7%	Yes
ZNF778		1	1	134	0.7%	No
PGPEP1L		1	1	134	0.7%	No
C8ORF34		2	2	134	1.5%	No
COL14A1		3	3	134	2.2%	No
ZC3H4		1	1	134	0.7%	No
ZC3H8		1	1	134	0.7%	No
TRH		1	1	134	0.7%	No
CPZ		1	1	134	0.7%	No
SYNE2		5	2	134	1.5%	No
SYNE1		7	4	134	3.0%	No
TRO		1	1	134	0.7%	No
KBTBD12		1	1	134	0.7%	No
ZNF768		1	1	134	0.7%	No
CEP170B		1	1	134	0.7%	No
EVI5L		1	1	134	0.7%	No
TNPO1		1	1	134	0.7%	No
OIT3		1	1	134	0.7%	No
SGIP1		1	1	134	0.7%	No
APOA1		1	1	134	0.7%	No
PLRG1		1	1	134	0.7%	No
WIPI2		2	2	134	1.5%	No
SMC1A		1	1	134	0.7%	Yes
TSN		1	1	134	0.7%	No
SMC1B		1	1	134	0.7%	No
ESPL1		1	1	134	0.7%	No
ACTBL2		1	1	134	0.7%	No
DNAJC6		4	3	134	2.2%	No
CTDSP1		1	1	134	0.7%	No
MCM3		1	1	134	0.7%	No
LCT		1	1	134	0.7%	No
ZNF750		2	1	134	0.7%	Yes
HDAC4		1	1	134	0.7%	Yes
FGL1		2	2	134	1.5%	No
TPTE		1	1	134	0.7%	No
TULP1		1	1	134	0.7%	No
HDAC9		2	2	134	1.5%	No
COCH		1	1	134	0.7%	No
HDAC6		1	1	134	0.7%	No
TTN		25	16	134	11.9%	No
DNAJB1		1	1	134	0.7%	Yes
NFS1		1	1	134	0.7%	No
ABLIM3		2	2	134	1.5%	No
HECTD2		1	1	134	0.7%	No
VPS50		2	2	134	1.5%	No
DNAJB4		1	1	134	0.7%	No
NOCT		1	1	134	0.7%	No
HECTD4		1	1	134	0.7%	No
XIRP2		1	1	134	0.7%	No
CSK		1	1	134	0.7%	No
ALOXE3		1	1	134	0.7%	No
NLGN4X		1	1	134	0.7%	No
APOBR		1	1	134	0.7%	No
BCKDK		1	1	134	0.7%	No
DNAJA4		1	1	134	0.7%	No
ASXL3		1	1	134	0.7%	No
VPS41		1	1	134	0.7%	No
ASXL2		1	1	134	0.7%	Yes
BCOR		2	2	134	1.5%	Yes
UMODL1		1	1	134	0.7%	No
DYNC2I1		1	1	134	0.7%	No
OR8I2		1	1	134	0.7%	No
ZMYND8		1	1	134	0.7%	No
AQP7		1	1	134	0.7%	No
AQP4		1	1	134	0.7%	No
FERD3L		1	1	134	0.7%	No
RPS6KA3		2	2	134	1.5%	No
RPS6KA6		1	1	134	0.7%	No
NIPAL2		1	1	134	0.7%	No
ZNF846		1	1	134	0.7%	No
DAG1		1	1	134	0.7%	No
PDK4		1	1	134	0.7%	No
DUSP13B		1	1	134	0.7%	No
HMCN2		1	1	134	0.7%	No
HMCN1		3	2	134	1.5%	No
PDK1		1	1	134	0.7%	Yes
RPS12		1	1	134	0.7%	No
OR8H3		2	2	134	1.5%	No
SRRM2		2	2	134	1.5%	No
